Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Stiff Fat Clay,CH,16,0.375,X-42,2,30,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,657.597891,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,31,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,679.51782,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,32,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,701.43775,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,33,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,723.35768,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,34,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,745.277609,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,35,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,767.197539,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,36,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,789.117469,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,37,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,811.037398,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,38,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,832.957328,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,39,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,854.877258,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,40,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,876.797187,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,41,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,898.717117,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,42,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,920.637047,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,43,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,942.556977,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,44,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,964.476906,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,45,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,986.396836,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,46,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1008.316766,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,47,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1030.236695,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,48,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1052.156625,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,49,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1074.076555,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,50,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1095.996484,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,51,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1117.916414,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,52,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1139.836344,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,53,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1161.756273,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,54,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1183.676203,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,55,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1205.596133,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,56,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1227.516062,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,57,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1249.435992,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,58,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1271.355922,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,59,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1293.275851,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,60,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1315.195781,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,61,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1337.115711,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,62,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1359.035641,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,63,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1380.95557,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,64,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1402.8755,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,65,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1424.79543,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,66,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1446.715359,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,67,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,1468.635289,6680.0,304.745503,Does Not Exceed
